Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,Filename,Date,Additional Pages,Unnamed: 18,special
46.0,"M Gauthier, K Sawchuk",Not notable enough: feminism and expertise in Wikipedia,2017,Communication and critical/cultural Studies,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14791420.2017.1386321?casa_token=VCiiqpFe6K0AAAAA:7wsjfbbGqlfNyxxMf7FeICPn4dT0FIkbPr3bMAM2G5tmLCBQKDNPhMTsVJGRShFAB1JjDQ6mBSFIRZc,"https://scholar.google.com/scholar?cites=243864895108598863&as_sdt=2005&sciodt=0,5&hl=en",15.0,##########,,10.1080/14791420.2017.1386321,,,,,,,46.0,7.0,23.0,2.0,7.0,"… wiki-storms to edit Wikipedia.Footnote 3 Other on-the-ground organizations like Art + Feminism … to address the gender gap in Wikipedia, such as GLAM (a collaboration project between …",https://www.tandfonline.com/doi/pdf/10.1080/14791420.2017.1386321?casa_token=cqzBxXTdgCwAAAAA:PqMdi74noz2mZ3DyjXFhevdty98TWBe9YudRjMISm2Z40kBNKJk4sbMLrNdcJwgzbC4-6RyNtEWpQUU,,Art+Feminism,True,TRUE,15.0,,0,0,M_Gauthier__K_Sawchuk_Not_notable_enough_feminism_and_expertise_in_Wikipedia.pdf,0,0,##,,no pdf,,,,,
2.0,"M Houtti, I Johnson, M Warncke-Wang…",Leveraging Recommender Systems to Reduce Content Gaps on Peer Production Platforms,2024,Proceedings of the Eighteenth International AAAI Conference on Web and Social Media (ICWSM 2024),ojs.aaai.org,https://ojs.aaai.org/index.php/ICWSM/article/view/31339,"https://scholar.google.com/scholar?cites=10052967292194389152&as_sdt=2005&sciodt=0,5&hl=en",275.0,##########,,,,,,,,,2.0,2.0,1.0,4.0,1.0,"… to content gaps on Wikipedia (the context), the role of recommender systems on Wikipedia (our … A case study of impact of Wikipedia art+ feminism edit-a-thon events on newcomers. In …",https://ojs.aaai.org/index.php/ICWSM/article/download/31339/33499,,Art+Feminism,True,TRUE,275.0,,mention,Art+Feminism,M_Houtti__I_Johnson__M_Warncke-Wang..._Leveraging_Recommender_Systems_to_Reduce_Content_Gaps_on_Peer_Production_Platforms.pdf,0,0,##,,,,,,,
1.0,"M Lemus-Rojas, TA Thompson",Bringing archival collections to Wikipedia with the Remixing Archival Metadata Project (RAMP) editor,2017,"Bringing archival collections to Wikipedia with the Remixing Archival
Metadata Project (RAMP) editor",scholarworks.iupui.edu,https://scholarworks.iupui.edu/bitstream/1805/16691/2/Lemus-Rojas_Thompson_RAMP_2017-07-03.pdf,"https://scholar.google.com/scholar?cites=13595933039191206736&as_sdt=2005&sciodt=0,5&hl=en",130.0,##########,PDF,,,,,,,,1.0,0.0,1.0,2.0,7.0,"… Wikipedia articles in order to point back to their unique archival collections, whereas others … thematic edit-a-thons such as those organized by participants in the Art+Feminism collective …",https://scholarworks.iupui.edu/bitstream/1805/16691/2/Lemus-Rojas_Thompson_RAMP_2017-07-03.pdf,,Art+Feminism,True,TRUE,130.0,,mention,Art+Feminism,M_Lemus-Rojas__TA_Thompson_Bringing_archival_collections_to_Wikipedia_with_the_Remixing_Archival_Metadata_Project_(RAMP)_editor.pdf,0,Art+Feminism,0,,,,,,,
1.0,M Lotts,"Outreach, Engagement, and Highlighting the Rutgers University Libraries Collections",2018,"Outreach, Engagement, and Highlighting the
Rutgers University Libraries Collections",scholarship.libraries.rutgers.edu,https://scholarship.libraries.rutgers.edu/view/pdfCoverPage?instCode=01RUT_INST&filePid=13643492730004646&download=true,"https://scholar.google.com/scholar?cites=4453478357297501450&as_sdt=2005&sciodt=0,5&hl=en",127.0,##########,PDF,,,,,,,,1.0,0.0,1.0,1.0,6.0,… the Institute for Women in the Arts to host an Art + Feminism Wikipedia Edit-a-thon. In conjunction with … to advance the representation and documentation of women artists on Wikipedia. …,https://scholarship.libraries.rutgers.edu/view/pdfCoverPage?instCode=01RUT_INST&filePid=13643492730004646&download=true,,Art+Feminism,True,TRUE,127.0,,mention,Art+Feminism,0,0,0,##,,,,,,,
4.0,"M Lotts, T Maharjan","Engagement, Learning, Outreach, and Fun in 60 Seconds: Button Making at the Rutgers University Libraries",2018,College and Research News,scholarship.libraries.rutgers.edu,https://scholarship.libraries.rutgers.edu/view/delivery/01RUT_INST/12643449100004646/13643500260004646,"https://scholar.google.com/scholar?cites=1213857651258691925&as_sdt=2005&sciodt=0,5&hl=en",34.0,##########,PDF,,,,,,,,4.0,1.0,2.0,2.0,6.0,"… During an art and feminism Wikipedia “edit-a-thon,” feministthemed buttons, based on SC/UA’s weekly #FeministFriday social media posts were given away to participants. Overall, the …",https://scholarship.libraries.rutgers.edu/view/delivery/01RUT_INST/12643449100004646/13643500260004646,,Art and Feminism,True,TRUE,495.0,,mention,Art+Feminism,0,0,0,##,,,,,,,
14.0,"M Miquel-Ribé, D Laniado",The Wikipedia Diversity Observatory: helping communities to bridge content gaps through interactive interfaces,2021,Journal of internet services and applications,Springer,https://link.springer.com/article/10.1186/s13174-021-00141-y,"https://scholar.google.com/scholar?cites=2483116220280378969&as_sdt=2005&sciodt=0,5&hl=en",132.0,##########,HTML,10.1186/s13174-021-00141-y,,,,,,,14.0,5.0,7.0,2.0,3.0,"… the Wikipedia Diversity Observatory, a project aimed to increase diversity within Wikipedia … of concepts that are not shared across Wikipedia language editions. The dashboards are built …",https://link.springer.com/article/10.1186/s13174-021-00141-y,,Art+Feminism,True,,132.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"M Murphy, E Perrill, A Gaal, C Kelly…","Editing Wikipedia, Discovering Inquiry: Collaboration in a Modern and Contemporary African Art History Course",2021,"Submitted for publication to Art Documentation: Journal of the Art Libraries Society of
North America on 03/01/2021",journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1086/714390,,16.0,##########,,10.1086/714390,,,,,,,0.0,0.0,0.0,5.0,3.0,"… Since its outset as a nonprofit organization that organizes and promotes Wiki edit-a-thons, Art+Feminism has been associated with art librarianship and critical discussions of bias and …",https://libres.uncg.edu/ir/uncg/f/E_Perrill_Editing_2021.pdf,,Art+Feminism,True,TRUE,16.0,,discussion,Art+Feminism,0,0,0,##,,,,,,,
0.0,"M Ridge, S Blickhan, M Ferriter…",12. Connecting with communities,2021,The Collective Wisdom Handbook: Perspectives on Crowdsourcing in Cultural Heritage - community review version,britishlibrary.pubpub.org,https://britishlibrary.pubpub.org/pub/connecting-with-communities/release/1,,299.0,##########,HTML,,,,,,,,0.0,0.0,0.0,4.0,3.0,"… concluded that Wikipedia has fewer … Art+Feminism organization, which leads an international campaign to improve coverage of cis and trans women, gender, and the arts on Wikipedia …",https://britishlibrary.pubpub.org/pub/connecting-with-communities/release/1,,Art+Feminism,True,TRUE,299.0,,discussion,Art+Feminism,0,0,0,##,,,,,,,
0.0,M Sengul-Jones,Intervening in Wikipedia: Feminist inquiries and opportunities,2018,Feminist Interventions in Participatory Media,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351238984-2/intervening-wikipedia-monika-sengul-jones,,27.0,##########,,10.4324/9781351238984-2,,,,,,,0.0,0.0,0.0,1.0,6.0,"… as a volunteer Wikipedia editor, researcher, and Wikipedia event … public library staff and Wikipedia by designing and delivering … AfroCROWD, Art + Feminism, Black Lunch Table, and …",https://monikasjones.com/wp-content/uploads/2019/07/feminist-interventions-wikipedia-chapter-participatory-media-monika-sengul-jones.pdf,,Art+Feminism,True,TRUE,27.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
0.0,M Severo,Can Wikipedia serve as a citizen science tool? Building knowledge between amateurs and institutions,2019,Wikipedia@ 20,assets.pubpub.org,https://assets.pubpub.org/56sxatnu/9d996ace-f66c-4b4c-8833-6860cc6a1e8d.pdf,,115.0,##########,PDF,,,,,,,,0.0,0.0,0.0,1.0,5.0,"… These initiatives can vary from international projects such as Art+Feminism,[14] carried out by several associations and institutions around the world to local projects that concern a …",https://assets.pubpub.org/56sxatnu/9d996ace-f66c-4b4c-8833-6860cc6a1e8d.pdf,,Art+Feminism,True,TRUE,115.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,M Siler,Beyond the Fountain Mapping a New Entry Point to the Society of Independent Artists,2022,Art Documentation: Journal of the Art Libraries …,journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1086/722172,,270.0,##########,,10.1086/722172,,,,,,,0.0,0.0,0.0,1.0,2.0,"… Several different groups, such as Art+Feminism 33 and Black Lunch Table, 34 are committed to adding information about underrepresented and under-engaged groups of artists across …",https://search.proquest.com/openview/1669bd8894685542404f96e29df95e56/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=-drgn2aupAAAAAAA:rm6veYYdSlfK4Wq8YdhODp3fw11Pc3fK67dsIczYSehkceHY9krDqz66e2YjHqPRD2pFqEXlGA,,Art+Feminism,True,TRUE,270.0,,0,0,0,0,0,##,,Keyword not found,,,,,
0.0,"MA Vetter, J Andelfinger, S Asadolahi, W Cui, J Jiang…",The Journal of Multimodal Rhetorics,2018,journalofmultimodalrhetorics.com,,http://journalofmultimodalrhetorics.com/2-2-vetter-et-al,,140.0,##########,HTML,,,,,,,,0.0,0.0,0.0,6.0,,"… engage in acts of critical digital praxis within Wikipedia, editing the encyclopedia to improve … engage in the critique and remediation of Wikipedia’s disciplinary content and gender gaps. …",http://journalofmultimodalrhetorics.com/2-2-vetter-et-al,,Art+Feminism,True,,140.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
14.0,"MA Vetter, K Pettiway",Hacking hetero/normative logics: Queer feminist media praxis in Wikipedia,2022,Masthead,tcjournal.org,https://tcjournal.org/vol7/hacking-hetero-normative-logics/,"https://scholar.google.com/scholar?cites=3444205392044429580&as_sdt=2005&sciodt=0,5&hl=en",53.0,##########,HTML,,,,,,,,14.0,7.0,7.0,2.0,2.0,"… of Wikipedia, even in the case of pages from Wikipedia itself … Art+Feminism Edit-a-thon described in the introduction are also representative of assimilationist intervention in Wikipedia…",https://tcjournal.org/vol7/hacking-hetero-normative-logics/,,Art+Feminism,True,TRUE,53.0,,mention,Art+Feminism,MA_Vetter__K_Pettiway_Hacking_heteronormative_logics_Queer_feminist_media_praxis_in_Wikipedia.pdf,0,Art+Feminism,0,,,,,,,
0.0,MC Locay,A Reflection on the Dialectical Relationship of Librarian| Teacher: The Need for Pedagogical Training in Core MLIS Curriculum,2021,"A Reflection on the Dialectical Relationship of Librarian | Teacher:
The Need for Pedagogical Training in Core MLIS Curriculum",academicworks.cuny.edu,https://academicworks.cuny.edu/gc_etds/4211/,,289.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,3.0,"… resources, organizing events like Wikipedia edit-a-thons or … The Art+Feminism collective recently dedicated an episode … of whether Google and Wikipedia has nullified our profession, …",https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=5293&context=gc_etds,,Art+Feminism,True,TRUE,289.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
0.0,MD Espinosa,The Experience as a Document: Designing for the Future of Collaborative Remembering in Digital Archives,2020,"Designing for the future of
collaborative remembering in digital
archives",hull-repository.worktribe.com,https://hull-repository.worktribe.com/preview/4222373/content-hull_17802b.pdf,,195.0,##########,PDF,,,,,,,,0.0,0.0,0.0,1.0,4.0,"… , thanks for the learnings around the Wikipedia community of Art + Feminism , and around … practice as a Wikipedia editor and community organizer for Art+Feminism. First as a way to …",https://hull-repository.worktribe.com/preview/4222373/content-hull_17802b.pdf,,Art+Feminism,True,TRUE,195.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
11.0,"MD Sheriff, ME Wiesner‐Hanks",How images got their gender: Masculinity and femininity in the visual arts,2020,A companion to global gender …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119535812.ch8,"https://scholar.google.com/scholar?cites=7059649036014085623&as_sdt=2005&sciodt=0,5&hl=en",42.0,##########,,10.1002/9781119535812.ch8,,,,,,,11.0,3.0,6.0,2.0,4.0,"… (The Wikipedia entry on Châtelet, which uses this portrait … Hee, Kim (1996) “Sex and Sensibility: Women’s Art and Feminism in Korea,” in Dinah Dysart and Hannah Fink, eds. Asian …",https://www.academia.edu/download/96981824/How_Images_Got_their_Gender_Masculinity_and_Femininity_in_the_Visual_Arts.pdf,,Art and Feminism,True,TRUE,501.0,,0,0,MD_Sheriff__ME_Wiesner‐Hanks_How_images_got_their_gender_Masculinity_and_femininity_in_the_visual_arts.pdf,0,0,##,,no pdf,,,,,
10.0,"ME Lemieux, R Zhang, F Tripodi",“too soon” to count? How gender and race cloud notability considerations on Wikipedia,2023,Big Data &Society,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/20539517231165490,"https://scholar.google.com/scholar?cites=14804857596861963698&as_sdt=2005&sciodt=0,5&hl=en",86.0,##########,,10.1177/20539517231165490,,,,,,,10.0,10.0,3.0,3.0,1.0,"… To try and improve gender representation on the site, advocacy initiatives (eg, Women in Red and Art + Feminism) regularly organize groups of new and existing editors to write and …",https://journals.sagepub.com/doi/pdf/10.1177/20539517231165490,,Art+Feminism,True,TRUE,86.0,,discussion,Art+Feminism,ME_Lemieux__R_Zhang__F_Tripodi_“too_soon”_to_count_How_gender_and_race_cloud_notability_considerations_on_Wikipedia.pdf,0,0,0,,,,,,,
7.0,ME Macken,An overview of recent digital humanities initiatives in US art libraries,2021,Art Libraries Journal,cambridge.org,https://www.cambridge.org/core/journals/art-libraries-journal/article/an-overview-of-recent-digital-humanities-initiatives-in-us-art-libraries/BD4934B7F09D11EFCBD971DC7CACAB15,"https://scholar.google.com/scholar?cites=3941359147767217972&as_sdt=2005&sciodt=0,5&hl=en",97.0,##########,,,,,,,,,7.0,2.0,7.0,1.0,3.0,"… ARLIS/NA members have been active as Wikipedia editors, not only in the … a Wikipedia edit-a-thon and extensive guidance on organizing a local event is available from Art + Feminism …",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BD4934B7F09D11EFCBD971DC7CACAB15/S0307472221000055a.pdf/div-class-title-an-overview-of-recent-digital-humanities-initiatives-in-us-art-libraries-div.pdf,,Art+Feminism,True,TRUE,97.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
0.0,MF Mojica López,Encontrarnos en la virtualidad: la creación de espacios (más) seguros en internet desde una perspectiva (trans) feminista e interseccional.,2022,"Encontrarnos en la virtualidad: la creaci´on
de espacios (m´as) seguros en internet
desde una perspectiva (trans)feminista e
interseccional.",riull.ull.es,https://riull.ull.es/xmlui/handle/915/31784,,443.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,2.0,"… Además, algunas comunidades como Art+Feminism apuestan por el uso de la expresión … Un ejemplo ampliamente conocido serıa Wikipedia, que opera como una comunidad abierta …",https://riull.ull.es/xmlui/bitstream/handle/915/31784/Encontrarnos%20en%20la%20virtualidad%20la%20creacion%20de%20espacios%20%28mas%29%20seguros%20en%20internet%20desde%20una%20perspectiva%20%28trans%29feminista%20e%20interseccional..pdf?sequence=1,,Art+Feminism,True,TRUE,443.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"MO Igbinovia, O Okuonghae","African Librarians and the Future of Learning: Reflections from the 5thAfLIA Conference and 7th African Library Summit in Accra, Ghana",2023,Folia Toruniensia,ceeol.com,https://www.ceeol.com/search/article-detail?id=1197043,,300.0,##########,,,,,,,,,0.0,0.0,0.0,2.0,1.0,"… The theme for the presentations included Wikipedia 1Lib1Ref Campaign, AfLIA … Wikipedia in Africa tertiary institutions, Wikipedia use by academic librarians as well as Art+Feminism edit…",https://apcz.umk.pl/FT/article/download/44697/36939,,Art+Feminism,True,TRUE,300.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,N Mazur,"Malas Maestras: educación, género y conflicto en el sistema escolar argentino de Adrián Cammarota (2021) Buenos Aires, Grupo Editor Universitario, 98 pp.",2022,Estudios Sociales del Estado,estudiossocialesdelestado.org,https://www.estudiossocialesdelestado.org/index.php/ese/article/view/299,,420.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,2.0,… o los editatones organizados por Art+Feminism para completar páginas de Wikipedia de mujeres. Es ilustrativo mencionar que la página de Wikipedia de Elvira Rawson (consultada al …,https://www.estudiossocialesdelestado.org/index.php/ese/article/view/299/254,,Art+Feminism,True,TRUE,420.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
11.0,"P Beytía, C Wagner",Visibility layers: a framework for systematising the gender gap in Wikipedia content,2022,Internet policy review,policyreview.info,https://policyreview.info/pdf/policyreview-2022-1-1621.pdf,"https://scholar.google.com/scholar?cites=8903704605068007362&as_sdt=2005&sciodt=0,5&hl=en",116.0,##########,PDF,,,,,,,,11.0,6.0,6.0,2.0,2.0,"… In addition, non-profit organisations (such as Art+Feminism or 500 Women Scientists) have appeared to counteract the content trends by organising massive editing events. Furthermore…",https://policyreview.info/pdf/policyreview-2022-1-1621.pdf,,Art+Feminism,True,TRUE,116.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"P Guerra, S Sousa","Culturas DIY, feminismos e ativismos digitais",2023,"CULTURAS DIY, FEMINISMOS E ATIVISMOS DIGITAIS
DIY CULTURES, FEMINISMS AND DIGITAL ACTIVISM",repositorio-aberto.up.pt,https://repositorio-aberto.up.pt/handle/10216/155824,,421.0,##########,,,,,,,,,0.0,0.0,0.0,2.0,1.0,… Wiki Editoras Lx. Pretendemos discutir o ativismo digital e as práticas e ethos DIY e do-it-together (DIT) promovidas pelas Wiki … no âmbito da campanha Art+Feminism que decorreu na …,https://repositorio-aberto.up.pt/bitstream/10216/155824/2/651776.pdf,,Art+Feminism,True,TRUE,421.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"R Calvert, P DeMontfort",Conversation Piece: Still Invisible?,2016,British Art Studies,radar.gsa.ac.uk,https://radar.gsa.ac.uk/4778/1/issue-2-still-invisible.pdf,,126.0,##########,PDF,,,,,,,,0.0,0.0,0.0,2.0,8.0,"… In a 2011 survey, 90 percent of wiki editors identified as male (9 percent as female, and 1 … low coverage of women and the arts on Wikipedia. Through gathering for this event, which will …",https://radar.gsa.ac.uk/4778/1/issue-2-still-invisible.pdf,,Art+Feminism,True,,126.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"R Castro, N Wallace",Academic Library-Supported Art+ Feminism Wikipedia Edit-A-Thons,2023,,mla.hcommons.org,https://mla.hcommons.org/deposits/item/hc:53009/,,65.0,##########,,,,,,,,,0.0,0.0,0.0,2.0,1.0,"… a widespread gender gap in Wikipedia articles and spoke to a need for … Wikipedia is one of the most visited websites in the world. By supporting Wikipedia Edit-a-thons, Art+Feminism …",,,Art+Feminism,True,TRUE,65.0,,0,Art+Feminism,R_Castro__N_Wallace_Academic_Library-Supported_Art+_Feminism_Wikipedia_Edit-A-Thons.pdf,0,Art+Feminism,0,,no pdf,,,,,
